VisitReasonId,Name,SpecialtyId,SpecialtyName
pc_QRcSVTOToEWFJ6cB-dZf8B,Chemotherapy,sp_111,Oncologist
pc_liq4k8XGyk2UZSmfPkxl3R,Gynecologic Oncology Consultation,sp_235,Gynecologic Oncologist
pc_eQQGBZLIyk-2D7fEDtPI9B,Radiotherapy Consultation,sp_124,Radiation Oncologist
pc_ZP-jRJzduEOcBdpg9MSZFR,Pediatric Oncology Consultation,sp_245,Pediatric Oncologist
pc_InPbtT0v_kSr8uXXAO2yNx,Interventional Radiology Treatment,sp_268,Interventional Radiologist
pc_741gFX2v0UG9ABU41c2J4R,HIV / AIDS Consultation,sp_114,Infectious Disease Specialist
pc_4Ffpkiho9E2v412pstHkHR,Fever,sp_153,Primary Care Doctor
pc_w0owfKiq1ECW_rYiV_J3dh,Severe Infection,sp_153,Primary Care Doctor
pc_pq3bbEdlmECMiz2RZQHSOh,Lupus / Systemic Lupus Erythematosus (SLE),sp_154,Immunologist
pc_X1tHO0RLWUm7rgmOLIzgWh,Scleroderma,sp_109,Rheumatologist
pc_dk9Hl9CsMEyBVRQ3fwg-Fh,Joint Pain,sp_117,Orthopedic Surgeon
pc_7gpYAbXcjUmA3Hd695RhAR,Muscle Pain,sp_335,Physical Therapist
pc_X5XxM0eEz061l2JJDxmbSB,Gout,sp_109,Rheumatologist
pc_oEWiQXcYV0O7bjuqY322Px,Vasculitis,sp_109,Rheumatologist
pc_fA5yNcVMQ0OUAhMpI6kR6R,Insomnia,sp_155,Sleep Medicine Specialist
pc_QipOfqkW7Eyh0wLTBrVlsh,Narcolepsy Evaluation,sp_155,Sleep Medicine Specialist
pc_INJpA04gmkS1IC87r6cFgh,Stomach Pain,sp_153,Primary Care Doctor
pc_DR5W1B1o8EeZPxqZoECFRx,Blood in Stool,sp_106,Gastroenterologist
pc_h8Ya0byT9EGhQKFPRtuY6h,Black Stool / Melena,sp_106,Gastroenterologist
pc_JZwJ_DhHN0ikLPLGjOu1kh,Acid Reflux / Heartburn,sp_106,Gastroenterologist
pc_CWKfhzdHv0aMXIgSP_Kn3B,Colon Cancer Screening,sp_133,Colorectal Surgeon
pc_uj_SHDmOmUOo7L7BpSUU5h,Gastroscopy,sp_106,Gastroenterologist
pc_I2qc_OGvTUiNwi15JPi1vB,Colonoscopy,sp_106,Gastroenterologist
pc_z-dKzi1McUq0pXZoagrHMh,Breast Cancer Checkup,sp_255,Breast Surgeon
pc_Tf_CZbWx50WpWk0l516GCh,Ovarian Cancer,sp_235,Gynecologic Oncologist
pc_1KkJ8SBkB0ulurDbRhE1LB,Uterine Cancer Evaluation,sp_235,Gynecologic Oncologist
pc_MBxF_Ipn_UK6zKTGHB2ZPB,Cervical Cancer Evaluation,sp_235,Gynecologic Oncologist
pc_VTTMCqawEkm5B82NC7IcRB,Incontinence,sp_102,Family Physician
pc_kSTp7pRyG0uH4XrMnqDw1R,Uterine / Vaginal Prolapse,sp_104,OB-GYN
pc_c2xkK2-RU0K9kha8fRxAJR,Obsessive Compulsive Disorder (OCD),sp_337,Psychologist
pc_3Rfh5y2jtkuvMMyRUoA-rB,Learning Problems,sp_311,Developmental Pediatrics Specialist
pc_8I4ySyjZnkGw-BGnVJdKUx,Mental Development Evaluation,sp_311,Developmental Pediatrics Specialist
pc_JeEYH20Da0enyTIsCkgiKR,Bedwetting / Enuresis,sp_100,Pediatrician
pc_FA92fulbYUerRfXtkLX90R,Language / Speech Problems,sp_456,Speech-Language Pathologist
pc_pJeXkWZIekmMnFK8UtqSlR,"Heart Murmur / Valve Disorder ",sp_105,Cardiologist
pc_OVQeyjfCn0yLv41Oy-vstR,Congenital Heart Disease,sp_105,Cardiologist
pc_OM65NY4RMUS4TVrnlkCh_R,Heart Rhythm Problem / Palpitations / Arrhythmia,sp_112,Cardiac Electrophysiologist
pc_qHh9XXmChUSm4zgQXDMP7h,Stress Test,sp_337,Psychologist
pc_ulofXkZojUm5YTPsHGgt2R,Fainting / Syncope,sp_99,Internist
pc_6IdUOdpfQkW9zKqverLAGx,Bypass Surgery Consultation - CABG,sp_105,Cardiologist
pc_fYQlW6Ax30W4iPgUCmBjYh,Minimally Invasive Bypass Consultation - OPCAB,sp_105,Cardiologist
pc_k1xtx0v7dU6FVVttlurvyh,Heart Valve Surgery Consultation,sp_105,Cardiologist
pc_BMXdCvK8REGZ2AqLgzuI3R,Heart Malformation Surgery Consultation,sp_105,Cardiologist
pc_p3UPo2wc6kO73YZljBhwoR,"Lap-Band / Gastric Banding Consultation ",sp_256,Bariatric Surgeon
pc_gA4maCGSyE-r8MA4SHzZYh,Gastric Bypass Consultation,sp_256,Bariatric Surgeon
pc_k2pxg4nukE2ffgsr1-aUBB,Gastric Stimulator Implantation Consultation,sp_106,Gastroenterologist
pc_BxZvVM8JOEyzUXOcWDKzWx,Weight Loss Consultation,sp_364,Bariatric Physician
pc_CXVOIXpqV0WocJ93MhkGVx,Injury,sp_153,Primary Care Doctor
pc_9JSo02c7gEWVGc6nf887eh,Wound Care,sp_470,Wound Care Specialist
pc_1HSjnb-mo0G9CmLS76H0oB,Abdominal Pain,sp_153,Primary Care Doctor
pc_9brKejIFs0WPfxkEUQesOx,Laparoscopic Surgery Consultation,sp_158,Surgeon
pc_9TLmbmt_lEiIOkscQH5ZxB,Hernia,sp_158,Surgeon
pc_Q6pPY_BZhEKWNOWFjsq17B,Abscess,sp_99,Internist
pc_omxGpbjuSUaqrJHuNMzVTR,Inflammatory Bowel Disease,sp_106,Gastroenterologist
pc_urc-o6i1cEaa0vQ1homrvB,Ulcerative Colitis,sp_106,Gastroenterologist
pc_4pCKo0WIZ0e2HtsV9ex1FB,Crohn's Disease,sp_106,Gastroenterologist
pc_pF6hjr0y_0e6tOlR8bcssB,Diverticulitis / Diverticulosis,sp_106,Gastroenterologist
pc_SGP1j_Dln0GbyBZ-j0rpux,Bleeding,sp_146,Emergency Medicine Physician
pc_A7pQG7JWnkC-htArmh_I0x,Hemorrhoids,sp_106,Gastroenterologist
pc_1LZUqrXDIk-hMcroZdROXB,"Gallbladder Removal / Cholecystectomy ",sp_158,Surgeon
pc_PXzeYD0uh0qYpcXIHZliRh,Appendicitis / Appendectomy,sp_158,Surgeon
pc_KjuombbdxkSp0DGrnkrPHh,Breast Surgery,sp_255,Breast Surgeon
pc_pOBRtnwJ20eW8eNzVr0ymR,Breast Biopsy,sp_566,Mammography Facility
pc_IKvn3abyeUC2a95MyczY0B,Breast Cancer Surgery,sp_255,Breast Surgeon
pc_Opg2I2cPf02Jd3EGKpaYXB,Fracture,sp_146,Emergency Medicine Physician
pc_H1NwGXTqlkG7CoVbws2i1B,Tummy Tuck / Abdominoplasty,sp_120,Plastic Surgeon
pc_quHTcz55EkylT0-tBnlmBh,Eyelid Surgery / Blepharoplasty,sp_186,Oculoplastic Surgeon
pc_fBWeqgSxJkWwIl8A26_Ddx,Buttock Correction (Lift / Augmentation),sp_120,Plastic Surgeon
pc_1oNnkObw70m5MuJpPl_qKh,Chemical Peel,sp_101,Dermatologist
pc_typsXG1YTUmgdwUXcIhQrh,Labiaplasty / Vaginal Correction,sp_120,Plastic Surgeon
pc_NMwYtF7iR0GnZ1HBPuvCqB,Ear Surgery / Otoplasty,sp_120,Plastic Surgeon
pc_9lkz7cwKfUaGxsBQYwTEfR,Facelift,sp_120,Plastic Surgeon
pc_nkVb3F6yG0GGqBMWrkTIgx,Liposuction,sp_120,Plastic Surgeon
pc_8BYoVRK-8k6EI16mrzadex,Chin Correction,sp_120,Plastic Surgeon
pc_eYkemPSoZ0WXAaJE6_1Khh,Cheek Correction,sp_120,Plastic Surgeon
pc_Epq3tdxLFkKgVylWXGMbHx,Laser Skin Treatment,sp_101,Dermatologist
pc_nCop-xK9GU-q0tgaFCx7nx,Carpal Tunnel Syndrome,sp_117,Orthopedic Surgeon
pc_Yhn22OmfOky_CgrYE5NPrx,Wrist Pain,sp_144,Hand Surgeon
pc_ARz5ikfi90WW3xoosG0h6B,Trigger Finger,sp_117,Orthopedic Surgeon
pc_yFhAmMt6nEinO6Wcn_k3Vh,Hand Injury,sp_144,Hand Surgeon
pc_eYTguUN_ykWTnY5z48l-3h,Tennis Elbow,sp_117,Orthopedic Surgeon
pc_cBOsp_8nOEWHchiS_GWUrR,"Gangrene ",sp_114,Infectious Disease Specialist
pc_9GdNKMCl2k2R8c2efz77SR,Crush Injury / Trauma,sp_146,Emergency Medicine Physician
pc_R-1euGMmtEqUIMxIMOY7MR,Decompression Sickness,sp_324,Hyperbaric Treatment Specialist
pc_7EQ5l9iAp0WeJ4WkPxavXR,Burn Injuries,sp_146,Emergency Medicine Physician
pc_dRmOMhNDlkKc77PIozo8ch,Intracranial Abscess,sp_113,Neurosurgeon
pc_XMGNQ9onLUWY3fum37tOdx,Radiation Injury,sp_146,Emergency Medicine Physician
pc_X_ExcjTd3kKM5CAVZuAokx,Aortic Aneurysm,sp_142,Vascular Surgeon
pc_6oi-OPEOEUyIPRcs68GenR,Aneurysm (Non Aortic),sp_142,Vascular Surgeon
pc_WqG9X0mAqEmXFMuNyQPTgR,Narrowing of Intestinal Arteries,sp_142,Vascular Surgeon
pc_7dMQ19qjhEqnPTpRPIrzEx,Leg Pain While Walking / Peripheral Vascular Disease,sp_142,Vascular Surgeon
pc_WPxwgkJzPE6N1OkxgnC_Hh,Foot Ulcers,sp_121,Podiatrist
pc_ZMYSBHV0pUiIOfDUwnj2xx,Carotid Surgery,sp_142,Vascular Surgeon
pc_StecqVhQeECbTo_WmQt4nR,Vein Thrombosis / Inflammation,sp_142,Vascular Surgeon
pc_fgpcIrGSdkSINolc9M-4Ax,Varicose Vein(s),sp_142,Vascular Surgeon
pc_xNsEh-1KmEW0x6WZCX4x3B,Lymphedema,sp_142,Vascular Surgeon
pc_7cryxcnAqkmmgC8g0KdINh,"Vascular Surgery ",sp_142,Vascular Surgeon
pc_7fr6v70GqEO2eX-5SeoS3R,Angiography,sp_268,Interventional Radiologist
pc_T1dDiAl2B0699bgcLsfB0x,Embolization,sp_268,Interventional Radiologist
pc_QpkFxr7VJ0yznf9L3xNIcR,Dissolve Blood Clots / Thrombolysis,sp_268,Interventional Radiologist
pc_AkXcKHrAN0yUMJXlOJOi4x,IVC Filter Insertion,sp_268,Interventional Radiologist
pc_4J9Z6uZPw02gcmxFGAv2Tx,Cancer Treatment,sp_111,Oncologist
pc_fNF0-Xbk-0qarVhahpiVrB,Diarrhea,sp_99,Internist
pc_UVRwHCpMRkCmeBxZ5OPWMh,Narrow Stomach / Intestine Passage,sp_106,Gastroenterologist
pc_PX4oxOX-xkeHTBfLLUn6ih,Congenital Kidney Disease,sp_107,Nephrologist
pc_xLVUW4AHokihqOIeUFyD1R,Kidney Transplant Consultation,sp_326,Transplant Specialist
pc_cRd4taeXskG_IXR8GYUZDx,Blood Thinning Therapy / Anticoagulation,sp_110,Hematologist
pc_SRKz9G-KGkiKJy4mDiK0VR,Bleeding Disorder,sp_110,Hematologist
pc_-5vv9JiqY0aaqbgAtk96rB,Clotting Disorders,sp_110,Hematologist
pc_XKqvdGpbtEyUFKwAGnDguB,Blood Transfusion Consultation,sp_110,Hematologist
pc_CN0ivyMtZE63RqpFF9wIkB,Bone Marrow Transplant Consultation,sp_111,Oncologist
pc_6-WZgs4WLUCzakrnNLn7dh,Spleen Problems,sp_110,Hematologist
pc_0YmmSX8tvUe6J68b3KzoNB,Premature Baby Consultation,sp_252,Neonatal-Perinatal Medicine Specialist
pc_gML-brZqbUuL-vDOcEIMYB,Jaundice,sp_99,Internist
pc_wLtYF5Bn20uCF75a3_WY8B,Neonatologist Consultation,sp_252,Neonatal-Perinatal Medicine Specialist
pc_P2odFBCX60C4YkTeAYODmR,Menstrual Problems,sp_368,Gynecologist
pc_Adsc_10-cEK3bCH5Be-dsx,Early / Late Puberty Onset,sp_253,Adolescent Medicine Specialist
pc_xYigLhZQW0WVhI2BPPO5qR,Adolescent Medicine Consultation,sp_253,Adolescent Medicine Specialist
pc_4wt2U0oKgkK0TgrLYIfqfx,Muscle Disorders / Myopathy,sp_109,Rheumatologist
pc_XZYMmrT2a0-bS0Pv0fRCXh,Tics / Tourette Syndrome,sp_128,Neurologist
pc_Ao-yaqTIqUSnrhVJmzNYCB,Brain Tumor Evaluation,sp_113,Neurosurgeon
pc_W3FR6IHXgEqbH2ST-vSdvR,Hydrocephalus,sp_113,Neurosurgeon
pc_Jh30-SJrykOF7nNfmA08dx,MRI Scan - Spinal Cord,sp_569,MRI Facility
pc_OZAjedE_l0-F_2FeopDLtR,CT Scan - Spinal Cord,sp_568,CT Scan Facility
pc_zObkAi-UY0qX0JbOUsPRoB,MRI Angiography,sp_569,MRI Facility
pc_mKz4fdxk0EOIAq9hYbwHPx,CT Angiography,sp_568,CT Scan Facility
pc_MFTZCPnzgEyH-6i5SaLD2x,Brain Aneurysm Treatment,sp_113,Neurosurgeon
pc_tN-_qyTRTkeJNfxUQnVCxh,Fistula,sp_158,Surgeon
pc_NV8jHA87jUyEZ0HNvOAUFR,Stroke Treatment (Acute),sp_113,Neurosurgeon
pc_btfZkiUH10GmSnCW6b61Ax,External Beam Radiotherapy,sp_124,Radiation Oncologist
pc_i4fovrApo0eC-DILrNI_Dh,Stereotactic Radiation,sp_124,Radiation Oncologist
pc_tSW8cZDts0iQkE5OBhLH5B,Neuroblastoma Treatment,sp_124,Radiation Oncologist
pc_sxnPKZnoDkGJ6xm_gS_x4R,Thyroid Cancer,sp_127,Endocrinologist
pc_Va4wkEosnkKV-glB92LkLR,Liver Cancer,sp_111,Oncologist
pc_mBk25wnWnEutGT6q-Z7qBR,Bone Metastasis Treatment,sp_315,Muscoloskeletal Oncologist
pc_j2p4B35mg06vP9UakeRzYB,3D Conformal Radiotherapy,sp_124,Radiation Oncologist
pc_okYlMzre6kmzcNGQ9jGJsR,Lung Surgery Consultation,sp_143,Cardiothoracic Surgeon
pc_v2UKkDlzn0ekfABCE0qLPx,Chest Wall Surgery Consultation,sp_143,Cardiothoracic Surgeon
pc_MYwkgHFV7kufwec3mDwqWx,Diaphragm Surgery Consultation,sp_143,Cardiothoracic Surgeon
pc_BUoo0FUgM0-K013iNBaI7B,Critical Care Consultation,sp_278,Critical Care Specialist
pc_LL3QfjxRAUa0WbUy9IGZxB,Pain Medicine Injection,sp_139,Pain Management Specialist
pc_vL-Q_ZKqL0m-aUtSk1UGHh,Pain Medication Prescription,sp_139,Pain Management Specialist
pc_8kW_xdDiKEqLD5Rl3z1Sfx,Anti-Pain Stimulator Implantation,sp_139,Pain Management Specialist
pc_V4EClEYAh0So-xk-OC8cQh,Arrhythmia Diagnostic,sp_112,Cardiac Electrophysiologist
pc_7P3pt4_q9ECwMEsRvqaRhh,Arrhythmia - Drug Therapy,sp_112,Cardiac Electrophysiologist
pc_r60UiK9omEms6Xpch2mWOR,"Pacemaker Implant ",sp_355,Interventional Cardiologist
pc_JZAKqx9PhUq5e9EhnynNwx,Defibrillator Checkup,sp_112,Cardiac Electrophysiologist
pc_ibfgQ2WokUeR-bSE4W71qR,Sedation Dentistry,sp_98,Dentist
pc_mQ3F3Kka0kGCIOtKAP1Syx,Jaw Correction,sp_151,Oral Surgeon
pc_ScjCEdje7U-bsLzXVK-QSh,Chiropractic Consultation,sp_156,Chiropractor
pc_Wqd-Q62VLU6ZS_dF9-EnRh,Pediatric Dentist Consultation,sp_152,Pediatric Dentist
pc_3k04xx5tV0C4RehtZImFkR,Milk Tooth Filling,sp_152,Pediatric Dentist
pc_nnj8SPoXNU-S0A6bw985Gx,Caries Risk Assessment,sp_98,Dentist
pc_6TwCJLc44UGN_W70UJGsuR,Thumb / Pacifier Habit Counseling,sp_100,Pediatrician
pc_LEmVK4eOgU2Yzj_J3OWW4R,Pediatric Dental Cleaning,sp_152,Pediatric Dentist
pc_D12_FBb-0E2zvgSfkeLfUB,Periodontist Consultation,sp_136,Periodontist
pc_DN-pLr2w8EuDbopH8Te6XR,Tonsillectomy Consultation,sp_130,"Ear, Nose & Throat Doctor"
pc_GxgVSPvO0UahDZlszPjB7x,Adenoidectomy Consultation,sp_130,"Ear, Nose & Throat Doctor"
pc_MrafVWxZAU6AnPlxOrrb8x,Emergency Consultation,sp_146,Emergency Medicine Physician
pc_PV_3VYt1eU2-Qh6Rr33Kfx,Bruise / Contusion,sp_153,Primary Care Doctor
pc_gmFUUniMVEiQ0kDeWcnQsx,Muscle Strain,sp_129,Sports Medicine Specialist
pc_ll3zlnmBBEmsHU6jL-5EEx,Ligament Sprain,sp_129,Sports Medicine Specialist
pc_FzDtZdfGtEqhkvqkgUJm6x,Toxicology Consultation,sp_322,Toxicologist
pc_HztQ531SqU2BSBF-2uScfR,Blood Sample,sp_118,Pathologist
pc_vnNYKEVJXEm1N52F1F4PKB,Urine Sample,sp_118,Pathologist
pc_GNpaQCbJWkibgMkjImTQfB,Hair Sample,sp_118,Pathologist
pc_OUsLB0L1FEe5ATBF6zhmYh,Other Body Fluid Sample,sp_118,Pathologist
pc_PLB_O-9RsES2KPwF6c6A6x,Pediatric Endocrinology Consultation,sp_242,Pediatric Endocrinologist
pc_IZJKt3LsQ0yDV59M1L-PpB,Growth Problems,sp_127,Endocrinologist
pc_Wym74hxZ3UGZbeSsnNPz3R,Epidemiology Consultation,sp_147,Epidemiologist
pc_F1PWi-5hBE-vkpdhS1YPEB,Visually Evoked Potentials,sp_196,Ophthalmologic Electrophysiologist
pc_ompY9wgX5E6B5pxsgVVS_B,Electroretinography (ERG),sp_196,Ophthalmologic Electrophysiologist
pc_FbUOuEYKMkeHSZHK-QTcUR,Electro-oculography (EOG),sp_196,Ophthalmologic Electrophysiologist
pc_hk3C_6jx7EWRG9lczRJmxB,Lazy Eye,sp_157,Optometrist
pc_LtI3kB4svE-vL6hkH03nGx,Hanging Eyelid / Ptosis,sp_116,Ophthalmologist
pc_svcmKS0uGku8oGYrAcWV7h,Blocked Tear Duct,sp_116,Ophthalmologist
pc_ZbxsiHUScEiYsQTZM5thkB,Refractive Lens Exchange,sp_221,Refractive Surgeon
pc_bjK3OKQPUUOIX1tYJGkktx,Genetics Consultation,sp_148,Geneticist
pc_8_lT8O8xxUqdNSJf_fgpRB,Biochemical Genetics Consultation,sp_283,Medical Biochemical Geneticist
pc_W2uh38b9I0eVLMxd-Ty9iB,Molecular Genetics Consultation,sp_284,Molecular Genetic Pathologist
pc_kmMxA9Ukj0SlMgpEUMzpBx,Immunodeficiency Consultation,sp_154,Immunologist
pc_7caBglpTOkS5bYGSWwQq2x,Auto-immune Disorder,sp_154,Immunologist
pc_zchYjUtol0G-Z8cG-TV96R,Myasthenia Gravis,sp_180,Neuro-Ophthalmologist
pc_dTnL6hRiTEmb9evRSHQsAB,Hashimoto's Disease,sp_127,Endocrinologist
pc_RYWBOHoS40-UTtygI6Zkch,Transplantation Consultation,sp_326,Transplant Specialist
pc_AYYd_qjOp0iNw2uUzHclkR,Liver Transplant Consultation,sp_435,Transplant Hepatologist
pc_x5HO_aeUUEuIHdvw57ynbR,Heart Transplant Consultation,sp_422,Advanced Heart Failure and Transplant Cardiologist
pc_lLRKz7RVuUuDWcLFiqpYWh,Huntington's Disease,sp_128,Neurologist
pc_aHljwzmo0k6zzab11W-gmx,Herniated Disk,sp_290,Spine Specialist
pc_Ju0PArVID0OPF-wJebp3vB,Spinal Cord Surgery,sp_442,Spinal Cord Injury Medicine Specialist
pc_ITfdkAj47UWZX2eaVGmSMx,Brain Surgery,sp_113,Neurosurgeon
pc_iJlo9kGzOEqxL1sJjxGcbx,Nutrition Consultation,sp_384,Nutritionist
pc_Z6pCYuizPUmWQw8J_TmmQh,Ewings Sarcoma,sp_111,Oncologist
pc_9ZHuNrKVokCmMJie4KG_WB,Osteosarcoma,sp_111,Oncologist
pc_cHiu3sfcQE6HPREPxti2qR,Chondrosarcoma,sp_111,Oncologist
pc_rA3EvOAcAUCjdW2fkdAo4h,Pediatric Orthopedics Consultation,sp_309,Pediatric Orthopedic Surgeon
pc_JOyt03i_q0W2bQ1xRhZaCh,Neck Deformation / Torticollis,sp_117,Orthopedic Surgeon
pc_T7vf7GmsyUOLsoMi9d47WR,Spondylolysis,sp_117,Orthopedic Surgeon
pc_DQfA8hYcWkKhahqAUoQisR,"Spine Deformation / Scoliosis ",sp_290,Spine Specialist
pc_hUzpdzARCUWqQo-nUYauZB,Foot Deformities,sp_279,Foot & Ankle Specialist
pc_SRRsYKYw9EuzvE4mZNSe7x,Chemical Pathology Consultation,sp_274,Chemical Pathology Specialist
pc_bqMgPhGzFUe4eMv5J-jbqR,Cytopathology Consultation,sp_301,Cytopathologist
pc_myCm-EXus0mkYEuJyLmniB,Forensic Pathology Consultation,sp_302,Forensic Pathologist
pc_Rht90njSPkKRvPAEDEXgjR,Neuropathology Consultation,sp_288,Neuropathologist
pc_LA6JtkwElE6tuN0mos4H2h,Pediatric Pathology Consultation,sp_304,Pediatric Pathologist
pc_ZmGgizTDHE6s1mSlYlgenR,Skin Pathology Consultation,sp_276,Skin Pathology Specialist (Dermatopathology)
pc_vLtM1oc5pUS0R-Jct_yiih,Blood Donation,sp_300,Transfusion Medicine Specialist (Blood Bank)
pc_Yb2cDdhmsU2xZ5lBNzz5Kh,Stem Cell Collection,sp_300,Transfusion Medicine Specialist (Blood Bank)
pc_SQHMp9MQWEKPwhU7HpX3BB,Pediatric Surgery Consultation,sp_141,Pediatric Surgeon
pc_EPyoZPmS_UiOkdZB85JzzR,Narrow / Closed Esophagus,sp_106,Gastroenterologist
pc_kEQcCEnhRUiYP00BhieDRx,Abdominal Wall Surgery,sp_120,Plastic Surgeon
pc_o8YZ28lNVEqvyeCVyaBJFx,Child Psychiatry Consultation,sp_250,Child and Adolescent Psychiatrist
pc_oKPJL0HaxUe3yHVumNL6TR,Pediatric Hematology Consultation,sp_244,Pediatric Hematologist
pc_fSVXRmF0TUOBcVtQzck6NR,Thalassemia,sp_110,Hematologist
pc_5AdxzNBDUU-ZBTEx_5JMCR,Sickle Cell Disease,sp_110,Hematologist
pc_e_Cs6YxoeUOV342FuNPSyh,Infant Respiratory Distress Syndrome,sp_248,Pediatric Pulmonologist
pc_JhJNCplzoUW9v7qaVhI35x,Pneumothorax,sp_108,Pulmonologist
pc_9bZTO0tYnkCN_DuLRC24MR,Spirometry,sp_108,Pulmonologist
pc_JIFRnUpv_0KNUGpxX82WdB,Pediatric Transplant Consultation,sp_327,Pediatric Transplant Specialist
pc_pRMGqlsRnkq3P1HoCuGtzx,Undescended Testes,sp_126,Urologist
pc_xNbpuXuiPECJpIQ29twboh,Penis Malformation,sp_126,Urologist
pc_esSV6Iyq6kmmKGQtCYH2gB,Circumcision,sp_126,Urologist
pc_7nKvcikT50m7Esb4Fnyc1R,Pediatric Urology Consultation,sp_312,Pediatric Urologist
pc_BwLyqcMvgUCtGkIekY7U7x,Physical Medicine / Rehab Consultation,sp_336,Physiatrist
pc_TsJ15ZFeska6GgCpCLUFIB,Therapeutic Exercise,sp_335,Physical Therapist
pc_pJV1NDDG7UiKIl8yFjTr8h,Wheelchair,sp_336,Physiatrist
pc_frPr19dIIU-uQX6_zIOegB,Prosthesis,sp_336,Physiatrist
pc_CIa2kySZyk6P8LOh-prsTx,Alcoholism,sp_298,Addiction Specialist
pc_FyLYs2bvFkuUBPnn7MtWCR,Mental Competency Evaluation,sp_407,Mental Health Nurse Practitioner
pc_0UA2Q4sfcUGQE15k2Egd0B,Mental State Opinion,sp_337,Psychologist
pc_XyjnqwmJR0OtX551qLvUUx,Public Health Consultation,sp_344,Preventive Medicine Specialist
pc_-Xel9I0O30GFQdStdyXokx,Mesenteric Angiography,sp_271,Abdominal Radiologist
pc_tQavv87Gbk2x7p1fe8JQmB,Barium Swallow,sp_271,Abdominal Radiologist
pc_y4_j_u07yUGiffPpJfcSmB,Frequent Urination,sp_153,Primary Care Doctor
pc_egopmf8aHE2yWKa5xw4LJx,Prostate Cancer,sp_126,Urologist
pc_GowtbeRxLUy6yK1MhJgjhh,Neurogenic Bladder,sp_126,Urologist
pc_k_ba5Sa0gEKqwzzsiQsjkx,Erectile Dysfunction / Impotence / Male Sexual Dysfunction,sp_126,Urologist
pc_NLpHeYDnr0SwdNC6S4RDTh,Premature Ejaculation,sp_126,Urologist
pc_cKztYoVUvkOKj1UsJRWC1x,Male Infertility,sp_126,Urologist
pc_7TX2TeWoZkWndMTD7pGyax,Vasectomy / Male Sterilization,sp_126,Urologist
pc_2rvYrf9iikmawWs5xMw7IR,Physical Therapy Consultation,sp_335,Physical Therapist
pc_ZKZxpwGqlEqjNjWjvUefjx,Heart Strengthening / Recovery,sp_105,Cardiologist
pc_ytbDdbObGkCOkyZmjhcrtx,Lung Strengthening / Recovery,sp_335,Physical Therapist
pc_oAfWGG1J0EujtmCLtL0CRh,Mobility Therapy,sp_335,Physical Therapist
pc_V16XDx0Ef0-5P8k0aE6u9B,Pain Reduction Exercise,sp_335,Physical Therapist
pc_JMqk-YWvEEeHPgJdqWOKyh,Post-Stroke / Neurology Therapy,sp_128,Neurologist
pc_26MUer9iv0i8keuIM-13Mh,Movement Disorder Exercises,sp_454,Movement Disorder Specialist
pc_ZJgy9lMh00GB8DSLF6ahbB,Post-Operative Mobility (Joints and Body),sp_335,Physical Therapist
pc_wRZpDi2agU2-J1HVzryRph,Post-Operative Mobility (Hand and Fingers),sp_335,Physical Therapist
pc_RMyORjUs4kWXPDFPc9d03h,Pediatric Physical Therapy,sp_335,Physical Therapist
pc_hn6ZQEfMjkyRAzVx_AsWex,Cognitive Therapy,sp_352,Psychotherapist
pc_TBTaMmdIR0G6AwUxJLrjbx,Behavioral Therapy,sp_352,Psychotherapist
pc_JySX_u25GEyfBJ9xzjBNkh,Marriage Counseling,sp_438,Marriage and Family Therapist
pc_eg5ukVf-nEuXSfVMRiSTAh,Sport / Performance Counseling,sp_352,Psychotherapist
pc_Rjta8PAC5k6rTf-2b1NwtR,Sexual Abuse Counseling,sp_337,Psychologist
pc_vy8i--f3YE-wX45FJqloRB,Adolescent / Teen Issues,sp_416,Child and Adolescent Psychologist
pc_h_nAqJPwYUq9JBE-n9NmCR,Divorce Counseling,sp_438,Marriage and Family Therapist
pc_AvwKLMyKoECXDhFMsygXyx,Analytical Therapy / Psychoanalysis,sp_352,Psychotherapist
pc_3xQ3aB2JcEOMb3MLFJF34h,Group Therapy,sp_352,Psychotherapist
pc_Ls8wTFv4kUCiGZo5DJQErR,Parenting Counseling,sp_438,Marriage and Family Therapist
pc_kjP-kvdid0KsW3ZrKwFxHR,Anger Management,sp_352,Psychotherapist
pc_K92-a89WBkehTicA95pibx,Sex Therapy,sp_352,Psychotherapist
pc_GZWNNPPs9kaIMoKfzd147B,IVF / Reproductive Endocrinology,sp_339,Reproductive Endocrinologist
pc_W9DRIfoE6UyUF2WCKAmpKB,Hormone Level Measurement,sp_127,Endocrinologist
pc_2VjsrIFvVEGNMHidRnXXKB,Extraction of Eggs,sp_339,Reproductive Endocrinologist
pc_xT0uItTjq022bNqwOZLYJx,Implantation of Fertilized Egg(s),sp_339,Reproductive Endocrinologist
pc_Giyp2KbqekmD_defGD-5uB,Tropical Medicine Consultation,sp_343,Travel Medicine Specialist
pc_ajgPmu24Y025nwPRnNgkhh,Travel Vaccination(s),sp_343,Travel Medicine Specialist
pc_cc7CobEnUESG86Y5d9wjXx,Oncology Surgery,sp_111,Oncologist
pc_NcfEZ1FfMkKuX-jdDAFvQh,Preventive Medicine Consultation,sp_344,Preventive Medicine Specialist
pc_B2V9snDnpUS-EPuxFzMPdx,Arthroscopy,sp_117,Orthopedic Surgeon
pc_qA7TF-Z_E0ybwbcWhY5d7B,Irritable Bowel Syndrome,sp_106,Gastroenterologist
