InsurancePlanId,Name,InsuranceCarrierId,InsuranceCarrierName
ip_2478,HIP Prime PPO,ic_337,EmblemHealth (formerly known as HIP)
ip_2481,GHI HMO,ic_338,EmblemHealth (formerly known as GHI)
ip_2482,City of New York Employees (GHI PPO),ic_338,EmblemHealth (formerly known as GHI)
ip_2487,Federal Employees FEHB,ic_338,EmblemHealth (formerly known as GHI)
ip_2488,Federal Employees FEDVIP,ic_338,EmblemHealth (formerly known as GHI)
ip_2489,Network Access,ic_338,EmblemHealth (formerly known as GHI)
ip_2490,MagnaCare PPO,ic_339,MagnaCare
ip_2491,MagnaCare Worker's Comp,ic_339,MagnaCare
ip_2493,Child Health Plus,ic_340,Affinity Health Plan
ip_2494,Medicare advantage,ic_341,CarePlus Health Plans (Florida Medicare)
ip_2504,Child Health Plus,ic_343,Fidelis Care (NY)
ip_2505,Family Health Plus,ic_343,Fidelis Care (NY)
ip_2506,POMCO,ic_344,POMCO
ip_2507,POMCO-PHCS/Multiplan,ic_344,POMCO
ip_2514,PPO,ic_347,QualCare
ip_2515,HMO Network/POS Network,ic_347,QualCare
ip_2516,Student Health Plans,ic_300,Aetna
ip_2517,BlueCare Dental (DPPO),ic_348,Blue Cross Blue Shield of Illinois
ip_2518,BlueCare Dental HMO,ic_348,Blue Cross Blue Shield of Illinois
ip_2519,"PPO Network (CBP, Tri-State, National)",ic_349,EmblemHealth
ip_2520,EmblemHealth InBalance PPO,ic_349,EmblemHealth
ip_2521,EmblemHealth Consumer Direct PPO,ic_349,EmblemHealth
ip_2522,CompreHealth HMO,ic_349,EmblemHealth
ip_2524,EmblemHealth InBalance EPO,ic_349,EmblemHealth
ip_2526,CompreHealth EPO,ic_349,EmblemHealth
ip_2527,Preferred Dental,ic_350,EmblemHealth
ip_2528,Preferred Plus Dental,ic_350,EmblemHealth
ip_2529,Dental Access,ic_350,EmblemHealth
ip_2530,New York State Employees Dental Plan,ic_350,EmblemHealth
ip_2535,Child Health Plus,ic_351,Hudson Health Plan
ip_2537,HMO,ic_352,CDPHP
ip_2538,NYSHIP Medicare HMO,ic_352,CDPHP
ip_2539,New York State of Health - Individuals & Families,ic_352,CDPHP
ip_2540,National EPO/PPO/HDEPO,ic_352,CDPHP
ip_2543,Child Health Plus,ic_352,CDPHP
ip_2547,MVP HMO NY,ic_353,MVP Health Care
ip_2549,MVP Point of Service,ic_353,MVP Health Care
ip_2550,MVP Preferred PPO Open Access,ic_353,MVP Health Care
ip_2551,Healthy New York,ic_353,MVP Health Care
ip_2553,MVP Preferred PPO,ic_353,MVP Health Care
ip_2554,The Empire Plan (NYSHIP UnitedHealthcare),ic_354,Empire Plan
ip_2558,Original Medicare Part A and Part B,ic_356,Medicare
ip_2559,Multiplan,ic_360,Multiplan PHCS
ip_2574,Medicaid Managed Care,ic_351,Hudson Health Plan
ip_2576,Medicaid,ic_352,CDPHP
ip_2577,Medicare HMO,ic_352,CDPHP
ip_2578,Medicare PPO,ic_352,CDPHP
ip_2579,Medicaid Managed Care,ic_245,Fidelis Care (NY)
ip_2580,Medicare Advantage\ Dual Advantage,ic_245,Fidelis Care (NY)
ip_2581,Fidelis Care at Home,ic_245,Fidelis Care (NY)
ip_2582,HIP Medicaid,ic_337,EmblemHealth (formerly known as HIP)
ip_2584,HIP VIP Medicare,ic_337,EmblemHealth (formerly known as HIP)
ip_2588,Medicare Advantage Flex (HMO POS),ic_343,Fidelis Care (NY)
ip_2589,Medicaid Managed Care,ic_343,Fidelis Care (NY)
ip_2591,Medicaid,ic_340,Affinity Health Plan
ip_2593,Medicaid,ic_213,Affinity Health Plan
ip_2594,Child Health Plus,ic_213,Affinity Health Plan
ip_2596,Healthfirst Child Health Plus,ic_366,HealthFirst (NY)
ip_2597,Healthfirst AbsolutCare FIDA Plan (Medicare-Medicaid Plan),ic_366,HealthFirst (NY)
ip_2598,Healthfirst Healthy NY Small Group,ic_366,HealthFirst (NY)
ip_2599,Healthfirst Medicaid Managed Care,ic_366,HealthFirst (NY)
ip_2600,"Healthfirst HMO  A-VAD, HMO B-VAD, HMO C-VAD, and HMO D-CAD",ic_366,HealthFirst (NY)
ip_2601,Dental PPO,ic_219,Anthem Blue Cross Blue Shield
ip_2602,OneNet PPO Network,ic_367,OneNet PPO
ip_2603,Advantra Freedom (Medicare),ic_369,Coventry Health Care
ip_2604,Diamond Plan - Maryland Medicaid,ic_369,Coventry Health Care
ip_2605,Coventry National Network,ic_369,Coventry Health Care
ip_2606,Employer-sponsored,ic_370,Coventry Dental
ip_2607,One Net Dental PPO Network,ic_368,OneNet PPO
ip_2608,Choice PPO,ic_371,DentaQuest
ip_2609,Access PPO,ic_371,DentaQuest
ip_2610,Access ePPO  PPO,ic_371,DentaQuest
ip_2612,Traditional Dental Plan,ic_375,Kaiser Permanente
ip_2613,Dental Choice (PPO) Plan,ic_375,Kaiser Permanente
ip_2614,Federal Employee Plan,ic_375,Kaiser Permanente
ip_2618,Medicare PPO/Employer PPO Plus,ic_315,Humana
ip_2621,Prime,ic_377,Tricare
ip_2622,Tricare South Region (Humana),ic_377,Tricare
ip_2624,Tricare Dental Program,ic_378,Tricare Dental Program
ip_2633,USA Health & Wellness Network (Medical),ic_384,USA Managed Care Organization
ip_2634,USA Workers Injury Network,ic_384,USA Managed Care Organization
ip_2635,Federal Employee Health Benefits (HMO),ic_385,Kaiser Permanente
ip_2636,Federal Employee Health Benefits (Medicare Plus)(HMO),ic_385,Kaiser Permanente
ip_2637,Kaiser Permanente Signature HMO,ic_385,Kaiser Permanente
ip_2639,Georgia: Individual and Family Plans,ic_385,Kaiser Permanente
ip_2642,Georgia HMO,ic_385,Kaiser Permanente
ip_2646,Kaiser Permanente Added Choice POS,ic_385,Kaiser Permanente
ip_2654,IA: Medicaid,ic_388,AmeriGroup
ip_2661,Texas STAR (Medicaid),ic_389,AmeriGroup
ip_2662,Texas CHIP,ic_389,AmeriGroup
ip_2665,VA: Anthem HealthKeepers (HMO),ic_324,Anthem Blue Cross Blue Shield
ip_2666,High Option,ic_391,APWU
ip_2667,Consumer Driven Option,ic_391,APWU
ip_2671,ChoiceCare Network PPO,ic_394,Choice Care Network
ip_2673,Group Health,ic_396,Corvel
ip_2676,The Penn State University Health Plan,ic_397,Devon Health Services
ip_2679,PPO,ic_400,Galaxy Health
ip_2682,"Healthy NY (Low cost insurance for uninsured individuals, offered through NYS)",ic_403,Independent Health
ip_2683,Healthy NY Select,ic_403,Independent Health
ip_2684,Network Advantage,ic_403,Independent Health
ip_2685,Passport Plan Select (PPO),ic_403,Independent Health
ip_2686,FlexFit (IHC),ic_403,Independent Health
ip_2687,FlexFit Select (HMO),ic_403,Independent Health
ip_2688,Independent Health's Standard Bronze/Catastrophic/Gold/Platinum and Silver Plan,ic_403,Independent Health
ip_2689,iDirect (Consumer Directed Health Plan),ic_403,Independent Health
ip_2690,Encompass (HMO),ic_403,Independent Health
ip_2691,Encompass Essential (HMO),ic_403,Independent Health
ip_2692,Easy Access (In-Network EPO),ic_403,Independent Health
ip_2693,Traditional (Indemnity),ic_403,Independent Health
ip_2695,Passport Plan PPO,ic_403,Independent Health
ip_2696,Evolve,ic_403,Independent Health
ip_2697,Self-funded Services,ic_403,Independent Health
ip_2698,Medicare Passport Basic (PPO),ic_403,Independent Health
ip_2699,Encompass 65 Select HMO-POS,ic_403,Independent Health
ip_2700,FlexFit (IHC),ic_403,Independent Health
ip_2701,Medicare Independent Health's Dual Difference HMO-SNP,ic_403,Independent Health
ip_2702,MediSource (Medicaid),ic_403,Independent Health
ip_2703,Encompass Elect (HMO/Point of Service with vision & dental options),ic_403,Independent Health
ip_2704,Empower HDHP,ic_403,Independent Health
ip_2712,Medicaid,ic_409,MetroPlus Health Plan
ip_2713,Family Health Plus,ic_409,MetroPlus Health Plan
ip_2714,Child Health Plus,ic_409,MetroPlus Health Plan
ip_2715,Medicare Advantage,ic_409,MetroPlus Health Plan
ip_2716,"Partnership in Care ",ic_409,MetroPlus Health Plan
ip_2717,Medicaid Managed Care,ic_410,Neighborhood Health Providers (NY)
ip_2718,Child Health Plus,ic_410,Neighborhood Health Providers (NY)
ip_2719,Family Health Plus,ic_410,Neighborhood Health Providers (NY)
ip_2720,Medicare,ic_410,Neighborhood Health Providers (NY)
ip_2721,Medicare Part D,ic_410,Neighborhood Health Providers (NY)
ip_2724,Brighton Marine Health Center,ic_414,US Family Health Plan
ip_2725,Christus Health,ic_414,US Family Health Plan
ip_2726,Johns Hopkins Medicine,ic_414,US Family Health Plan
ip_2727,Martin's Point Health Care,ic_414,US Family Health Plan
ip_2728,Pacific Medical Center,ic_414,US Family Health Plan
ip_2729,St. Vincent Catholic Medical Centers,ic_414,US Family Health Plan
ip_2730,VNSNY CHOICE Medicare Advantage,ic_416,VNS Choice Health Plans
ip_2731,VNSNY CHOICE FIDA Complete (Dual),ic_416,VNS Choice Health Plans
ip_2732,South Carolina Medicaid,ic_418,Wellcare
ip_2734,New York Advocate Complete,ic_418,Wellcare
ip_2735,Choice,ic_418,Wellcare
ip_2737,New Jersey FamilyCare,ic_418,Wellcare
ip_2739,New Jersey WellCare Liberty (HMO SNP),ic_418,Wellcare
ip_2742,New Jersey MLTSS,ic_418,Wellcare
ip_2744,Hawaii Community Care Services (Behavioral Healthcare Plan),ic_418,Wellcare
ip_2746,South Carolina Medicare,ic_418,Wellcare
ip_2747,Tennessee Medicare,ic_418,Wellcare
ip_2748,NY Healthy Choice,ic_418,Wellcare
ip_2749,NY Child Health Plus,ic_418,Wellcare
ip_2750,NY Family Health Plus,ic_418,Wellcare
ip_2751,Local 734 Bakery Drivers Welfare Fund,ic_242,Union Plans
ip_2752,Operating Engineers Local 825,ic_242,Union Plans
ip_2763,Aetna Choice POS II (Aetna HealthFund),ic_300,Aetna
ip_2764,Golden Choice Plan (PPO),ic_300,Aetna
ip_2765,Aetna HealthFund/Aetna DentalFund with PPO II Network,ic_212,Aetna
ip_2766,Aetna Individual Advantage(SM) Dental PPO,ic_212,Aetna
ip_2767,Behavioral Health Program,ic_300,Aetna
ip_2768,Dental EPP with PPO II Network,ic_212,Aetna
ip_2769,Dental PPO/PDN with PPO II Network,ic_212,Aetna
ip_2770,Employee Assistance Program,ic_300,Aetna
ip_2772,Open Access (HMO),ic_300,Aetna
ip_2773,CA: HMO Deductible Plan,ic_300,Aetna
ip_2774,National Advantage Program,ic_300,Aetna
ip_2775,Anthem Vision,ic_324,Anthem Blue Cross Blue Shield
ip_2776,National Account Dental,ic_219,Anthem Blue Cross Blue Shield
ip_2778,PPO/EPO,ic_324,Anthem Blue Cross Blue Shield
ip_2779,Traditional,ic_324,Anthem Blue Cross Blue Shield
ip_2782,Empire Prism EPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_2783,Empire Prism PPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_2784,CBP,ic_338,EmblemHealth (formerly known as GHI)
ip_2794,National Network,ic_338,EmblemHealth (formerly known as GHI)
ip_2805,Horizon Medicare Blue Patient Centered,ic_314,Horizon Blue Cross Blue Shield of New Jersey
ip_2806,NJ DIRECT,ic_314,Horizon Blue Cross Blue Shield of New Jersey
ip_2807,Medicare (Oxford Medicare Network),ic_330,UnitedHealthcare Oxford
ip_2809,Basic Plan,ic_419,Dentegra
ip_2810,SGX50,ic_239,MetLife
ip_2812,Medicare Advantage Plans,ic_420,Chinese Community Health Plan
ip_2814,"Individual, Family, and Employer Group Plans (HMO)",ic_420,Chinese Community Health Plan
ip_2815,Medi-Cal,ic_421,San Francisco Health Plan
ip_2817,Healthy Kids,ic_421,San Francisco Health Plan
ip_2818,Healthy Workers,ic_421,San Francisco Health Plan
ip_2827,Discount,ic_425,Dominion National
ip_2828,Select Plan,ic_425,Dominion National
ip_2834,VA: Anthem HealthKeepers Plus (Medicaid),ic_324,Anthem Blue Cross Blue Shield
ip_2835,VA: Anthem KeyCare PPO,ic_324,Anthem Blue Cross Blue Shield
ip_2836,"Virginia: Anthem KeyCare ",ic_324,Anthem Blue Cross Blue Shield
ip_2837,VA: Anthem KeyCare POS,ic_324,Anthem Blue Cross Blue Shield
ip_2838,Anthem Medicare Preferred,ic_324,Anthem Blue Cross Blue Shield
ip_2840,Commonwealth of Virginia,ic_324,Anthem Blue Cross Blue Shield
ip_2845,Individual Basic BlueCare,ic_324,Anthem Blue Cross Blue Shield
ip_2846,VA: Individual Basic KeyCare (PPO),ic_324,Anthem Blue Cross Blue Shield
ip_2847,VA: Individual KeyCare (PPO),ic_324,Anthem Blue Cross Blue Shield
ip_2848,VA: Individual KeyCare Preferred (PPO),ic_324,Anthem Blue Cross Blue Shield
ip_2849,VA: KeyCare Flexible Choice,ic_324,Anthem Blue Cross Blue Shield
ip_2850,VA: KeyCare Healthsmart,ic_324,Anthem Blue Cross Blue Shield
ip_2851,Option 1 or Option 2,ic_324,Anthem Blue Cross Blue Shield
ip_2852,Short Option,ic_324,Anthem Blue Cross Blue Shield
ip_2853,Standard 1 or Standard 2,ic_324,Anthem Blue Cross Blue Shield
ip_2856,Virginia Advantage,ic_324,Anthem Blue Cross Blue Shield
ip_2857,Virginia Basic,ic_324,Anthem Blue Cross Blue Shield
ip_2858,Virginia Select,ic_324,Anthem Blue Cross Blue Shield
ip_2859,Virginia Standard,ic_324,Anthem Blue Cross Blue Shield
ip_2861,Virginia Premier CompleteCare (Medicare-Medicaid Plan),ic_426,Virginia Premier Health Plan
ip_2862,"Virginia Premier Health Plan(Medicaid: TANF, FAMIS, FAMIS MOMs, Medallion 3.0)",ic_426,Virginia Premier Health Plan
ip_2863,Virginia Premier Elite (HMO SNP),ic_426,Virginia Premier Health Plan
ip_2864,Medicare Advantage,ic_427,Liberty Health Advantage
ip_2866,New York CHIP,ic_429,Health Plus
ip_2867,Family Health Plus,ic_429,Health Plus
ip_2868,New York Medicaid,ic_429,Health Plus
ip_2869,New York Medicare,ic_429,Health Plus
ip_2870,Railroad Medicare,ic_430,Palmetto GBA
ip_2871,Elderplan Classic Zero Premium (HMO),ic_431,Elderplan
ip_2872,Elderplan Extra Help (HMO),ic_431,Elderplan
ip_2873,Elderplan for Medicaid Beneficiaries (HMO SNP),ic_431,Elderplan
ip_2874,Elderplan Diabetes Care (HMO SNP),ic_431,Elderplan
ip_2875,Elderplan Plus Long Term Care (HMO-SNP),ic_431,Elderplan
ip_2876,Elderplan Healthy Balance (HMO),ic_431,Elderplan
ip_2877,Aspire Health Advantage,ic_432,Liberty Dental
ip_2878,Basic/Basic-100,ic_432,Liberty Dental
ip_2879,"Bronze, Silver, Gold, Platinum",ic_432,Liberty Dental
ip_2880,BuyUp/BuyUp-100,ic_432,Liberty Dental
ip_2881,"CA10, CA40, CA50",ic_432,Liberty Dental
ip_2882,CA1000/CA10000,ic_432,Liberty Dental
ip_2883,CA40-R Plus/CA400-R Plus,ic_432,Liberty Dental
ip_2884,CA80/CA-800,ic_432,Liberty Dental
ip_2885,CA80 Plus,ic_432,Liberty Dental
ip_2886,CA90/CA-900,ic_432,Liberty Dental
ip_2887,Citizens Choice Health Plan,ic_432,Liberty Dental
ip_2888,"Colbalt, Colbalt Plus, Cobalt Plus-100",ic_432,Liberty Dental
ip_2889,DentalGuard Preferred Select PPO,ic_432,Liberty Dental
ip_2890,"Bronze-100, Silver-100, Gold-100, Platinum-100",ic_432,Liberty Dental
ip_2891,"Grimmway Enterprises, Inc. PPO",ic_432,Liberty Dental
ip_2892,Independence PPO,ic_432,Liberty Dental
ip_2893,LDP 1 through LDP-600,ic_432,Liberty Dental
ip_2894,LR-1 BSCD,ic_432,Liberty Dental
ip_2895,LR-1 through LR-800,ic_432,Liberty Dental
ip_2896,Mariner/Mariner-100,ic_432,Liberty Dental
ip_2897,"Medi-Cal (PHP, GMC) Adult & Child Providers",ic_432,Liberty Dental
ip_2898,Mercury/Mercury-100,ic_432,Liberty Dental
ip_2899,Molina Star/Star Plus,ic_432,Liberty Dental
ip_2900,NV-1 through NV-12,ic_432,Liberty Dental
ip_2902,Pacifica/Pacifica-100,ic_432,Liberty Dental
ip_2903,Plan 800SC,ic_432,Liberty Dental
ip_2904,NV-500 through NV-900,ic_432,Liberty Dental
ip_2905,S.F. IHSS EPO,ic_432,Liberty Dental
ip_2907,Vantage/Vantage-100,ic_432,Liberty Dental
ip_2908,Complementary,ic_303,Beech Street
ip_2909,Consumer Card,ic_303,Beech Street
ip_2910,Limited Benefit Plan,ic_303,Beech Street
ip_2911,Supplemental,ic_303,Beech Street
ip_2912,Medicare Access,ic_307,Cigna
ip_2913,Elderplan Classic Zero Premium (HMO),ic_435,Elderplan
ip_2914,Elderplan Extra Help (HMO),ic_435,Elderplan
ip_2915,Elderplan for Medicaid Beneficiaries (HMO SNP),ic_435,Elderplan
ip_2916,Elderplan Advantage for Nursing Home Residents (HMO SNP),ic_435,Elderplan
ip_2918,Indemnity,ic_307,Cigna
ip_2919,Open Access Plan,ic_307,Cigna
ip_2920,EPO,ic_307,Cigna
ip_2921,POS Open Access,ic_307,Cigna
ip_2922,Value EPO,ic_336,Empire Blue Cross Blue Shield (Health)
ip_2923,FEDVIP Dental Plan (Federal Employees),ic_234,EmblemHealth (formerly known as GHI)
ip_2929,Liberty Plan Direct,ic_330,UnitedHealthcare Oxford
ip_2930,Freedom Plan Metro,ic_330,UnitedHealthcare Oxford
ip_2932,Freedom Plan Classic,ic_330,UnitedHealthcare Oxford
ip_2933,Freedom Plan Access,ic_330,UnitedHealthcare Oxford
ip_2934,Liberty Plan Access,ic_330,UnitedHealthcare Oxford
ip_2935,Freedom Plan Direct,ic_330,UnitedHealthcare Oxford
ip_2936,Liberty Plan Metro,ic_330,UnitedHealthcare Oxford
ip_2937,Freedom Plan Select,ic_330,UnitedHealthcare Oxford
ip_2938,Liberty Plan Select,ic_330,UnitedHealthcare Oxford
ip_2939,Freedom Plan Value Option,ic_330,UnitedHealthcare Oxford
ip_2940,Freedom Plan Laurel,ic_330,UnitedHealthcare Oxford
ip_2941,Healthy New York (HMO),ic_330,UnitedHealthcare Oxford
ip_2942,Basic Indemnity,ic_330,UnitedHealthcare Oxford
ip_2943,Standard Indemnity,ic_330,UnitedHealthcare Oxford
ip_2944,CT: HMO Laurel,ic_330,UnitedHealthcare Oxford
ip_2945,CT: HMO Laurel Select,ic_330,UnitedHealthcare Oxford
ip_2946,Oxford Exclusive Plan Metro,ic_330,UnitedHealthcare Oxford
ip_2947,Oxford Exclusive Plan,ic_330,UnitedHealthcare Oxford
ip_2949,CA: UnitedHealthcare SignatureValue (HMO),ic_323,UnitedHealthcare
ip_2971,Access+ HMO,ic_438,Blue Shield of California
ip_2972,Access+ HMO SaveNet,ic_438,Blue Shield of California
ip_2973,"Local Access+ HMO ",ic_438,Blue Shield of California
ip_2974,Blue Shield of California PPO Network,ic_438,Blue Shield of California
ip_2975,PPO,ic_438,Blue Shield of California
ip_2976,CalPERS Access+ HMO,ic_438,Blue Shield of California
ip_2977,Silver 73 EPO,ic_438,Blue Shield of California
ip_2978,Shield Spectrum PPO 250 - 80/60 Standard,ic_438,Blue Shield of California
ip_2979,CalPERS NetValue HMO,ic_438,Blue Shield of California
ip_2980,CCPOA Medical Plan,ic_438,Blue Shield of California
ip_2981,Federal Employee Health Benefit Program Access+ HMO,ic_438,Blue Shield of California
ip_2982,California: 51-99 Employee Elect,ic_324,Anthem Blue Cross Blue Shield
ip_2983,Blue Cross HMO (CACare),ic_324,Anthem Blue Cross Blue Shield
ip_2984,CA: Blue Cross PPO (Prudent Buyer),ic_324,Anthem Blue Cross Blue Shield
ip_2985,Select HMO,ic_324,Anthem Blue Cross Blue Shield
ip_2986,Select PPO,ic_324,Anthem Blue Cross Blue Shield
ip_2987,Blue Cross Senior Secure Plan I (HMO),ic_324,Anthem Blue Cross Blue Shield
ip_2991,Dental Blue Complete 100/200/300,ic_219,Anthem Blue Cross Blue Shield
ip_2992,Dental Net HMO (California),ic_219,Anthem Blue Cross Blue Shield
ip_2994,Dental Select HMO (California),ic_219,Anthem Blue Cross Blue Shield
ip_2995,Active Choice Plans,ic_438,Blue Shield of California
ip_2996,Shield Savings Plus 2400,ic_438,Blue Shield of California
ip_2997,Bronze 60 EPO,ic_438,Blue Shield of California
ip_2998,Bronze 60 EPO AI-AN,ic_438,Blue Shield of California
ip_2999,Discount Vision Providers (No Plan Needed),ic_438,Blue Shield of California
ip_3000,Silver 70 EPO AI-AN,ic_438,Blue Shield of California
ip_3001,Bronze 60 PPO AI-AN,ic_438,Blue Shield of California
ip_3002,Shield PPO Savings Plus Individual Member Deductible 2600,ic_438,Blue Shield of California
ip_3003,Shield Spectrum PPO 750 - 80/60,ic_438,Blue Shield of California
ip_3004,Premier PPO 45,ic_438,Blue Shield of California
ip_3005,UnitedHealthcare MedicareComplete Focus (HMO),ic_323,UnitedHealthcare
ip_3154,AZ HMO CommunityCare Network Small Business,ic_295,Health Net
ip_3155,CA HMO - WholeCare Network,ic_295,Health Net
ip_3156,CA Salud HMO y mas (CaIPERS members only),ic_295,Health Net
ip_3157,CA Salud PPO Plus,ic_295,Health Net
ip_3158,National PPO - First Health,ic_295,Health Net
ip_3162,CA SHP Healthy Kids HMO,ic_295,Health Net
ip_3163,CA SHP Medi-Cal,ic_295,Health Net
ip_3164,CA Elect Open Access - ExcelCare/Silver Network,ic_295,Health Net
ip_3165,CA Elect Open Access,ic_295,Health Net
ip_3166,Salud HMO Plus,ic_295,Health Net
ip_3168,CA PureCare HSP Small Business,ic_295,Health Net
ip_3169,CA HMO - ExcelCare/Silver Network,ic_295,Health Net
ip_3170,Healthy Heart Plan 1 (HMO),ic_295,Health Net
ip_3172,Options Plus - Violet (PPO),ic_295,Health Net
ip_3173,PPO & PPO Plus,ic_295,Health Net
ip_3174,Premier Network,ic_295,Health Net
ip_3175,Primary EPO,ic_295,Health Net
ip_3176,Salud EPO/PPO,ic_295,Health Net
ip_3177,Salud HMO y mas,ic_295,Health Net
ip_3178,CA Seniority Plus Amber I (HMO SNP),ic_295,Health Net
ip_3179,CA Seniority Plus Amber II (HMO SNP),ic_295,Health Net
ip_3180,CA Seniority Plus (Employer HMO),ic_295,Health Net
ip_3181,Vytra,ic_417,Vytra
ip_3182,BlueChoice HMO,ic_305,CareFirst Blue Cross Blue Shield  (Health)
ip_3183,Exclusive Provider Organization (EPO),ic_305,CareFirst Blue Cross Blue Shield  (Health)
ip_3184,VA: BlueChoice HMO Young Adult,ic_305,CareFirst Blue Cross Blue Shield  (Health)
ip_3185,BlueChoice Plus,ic_305,CareFirst Blue Cross Blue Shield  (Health)
